species_id,group_name,invname,comname,alt_status,sciname,status_category,region_name,id,abbrev,region_num,region_desc,vip,status
9243,Flowering Plants,haiwale,haiwale,,Cyrtandra ferripilosa,Listed,Region 1,10228,Wherever found,1,Pacific Region,P,Endangered
1339,Flowering Plants,"Cactus, Wright fishhook",Wright fishhook cactus,,Sclerocactus wrightiae,Listed,Region 6,826,Wherever found,6,Mountain Prairie Region,P,Endangered
2230,Flowering Plants,"Bonamia, Florida",Florida bonamia,,Bonamia grandiflora,Listed,Region 4,892,,4,Southeast Region,P,Threatened
3212,Flowering Plants,No common name,No common name,,Phyllostegia bracteata,Listed,Region 1,2934,Wherever found,1,Pacific Region,P,Endangered
388,Flowering Plants,"Milk-vetch, Jesup''s",Jesup''s milk-vetch,,Astragalus robbinsii var. jesupii,Listed,Region 5,642,Wherever found,5,Northeast Region,P,Endangered
7696,Flowering Plants,"Dogweed, ashy",Ashy dogweed,,Thymophylla tephroleuca,Listed,Region 2,615,Wherever found,2,Southwest Region,P,Endangered
4699,Flowering Plants,"Pentachaeta, Lyon's",Lyon's pentachaeta,,Pentachaeta lyonii,Listed,Region 8,586,Wherever found,8,Pacific Southwest Region,P,Endangered
968,Flowering Plants,"Gilia, Hoffmann's slender-flowered",Hoffmann's slender-flowered gilia,,Gilia tenuiflora ssp. hoffmannii,Listed,Region 8,555,Wherever found,8,Pacific Southwest Region,P,Endangered
5690,Flowering Plants,"Grass, Colusa",Colusa grass,,Neostapfia colusana,Listed,Region 8,580,Wherever found,8,Pacific Southwest Region,P,Threatened
2768,Flowering Plants,`Anunu,`Anunu,,Sicyos macrophyllus,Listed,Region 1,1623,Wherever found,1,Pacific Region,P,Endangered
2942,Flowering Plants,Alani,Alani,,Melicope reflexa,Listed,Region 1,774,Wherever found,1,Pacific Region,P,Endangered
5937,Flowering Plants,"Button-celery, San Diego",San Diego button-celery,,Eryngium aristulatum var. parishii,Listed,Region 8,711,Wherever found,8,Pacific Southwest Region,P,Endangered
7211,Flowering Plants,"Sunflower, Pecos (=puzzle, =paradox)","Pecos (=puzzle, =paradox) sunflower",,Helianthus paradoxus,Listed,Region 2,558,Wherever found,2,Southwest Region,P,Threatened
6458,Flowering Plants,nehe,nehe,,Lipochaeta fauriei,Listed,Region 1,755,Wherever found,1,Pacific Region,P,Endangered
2263,Flowering Plants,"Stonecrop, Lake County",Lake County stonecrop,,Parvisedum leiocarpum,Listed,Region 8,585,Wherever found,8,Pacific Southwest Region,P,Endangered
5248,Flowering Plants,Holei,Holei,,Ochrosia kilaueaensis,Listed,Region 1,1060,Wherever found,1,Pacific Region,P,Endangered
1084,Flowering Plants,"Fringe-tree, pygmy",Pygmy fringe-tree,,Chionanthus pygmaeus,Listed,Region 4,901,,4,Southeast Region,P,Endangered
6454,Flowering Plants,No common name,No common name,,Lysimachia filifolia,Listed,Region 1,968,Wherever found,1,Pacific Region,P,Endangered
4451,Flowering Plants,Haha,Haha,,Cyanea superba,Listed,Region 1,688,Wherever found,1,Pacific Region,P,Endangered
3849,Flowering Plants,"Sunflower, Schweinitz's",Schweinitz's sunflower,,Helianthus schweinitzii,Listed,Region 4,945,Wherever found,4,Southeast Region,P,Endangered
7770,Flowering Plants,"Wild-buckwheat, gypsum",Gypsum wild-buckwheat,Proposed Delisting,Eriogonum gypsophilum,Listed,Region 2,709,Wherever found,2,Southwest Region,P,Threatened
876,Flowering Plants,Haha,Haha,,Cyanea truncata,Listed,Region 1,1106,Wherever found,1,Pacific Region,P,Endangered
6849,Flowering Plants,"Rock-cress, McDonald's",McDonald's rock-cress,,Arabis macdonaldiana,Listed,Region 8,629,Wherever found,8,Pacific Southwest Region,P,Endangered
111,Flowering Plants,Alani,Alani,,Melicope puberula,Listed,Region 1,3753,Wherever found,1,Pacific Region,P,Endangered
6285,Flowering Plants,Hala pepe,Hala pepe,,Pleomele fernaldii,Listed,Region 1,1497,Wherever found,1,Pacific Region,P,Endangered
9612,Ferns and Allies,No common name,No common name,,Deparia kaalaana,Listed,Region 1,10587,Wherever found,1,Pacific Region,P,Endangered
1655,Flowering Plants,No common name,No common name,,Tetramolopium arenarium,Listed,Region 1,845,Wherever found,1,Pacific Region,P,Endangered
1882,Flowering Plants,"Sand-verbena, large-fruited",Large-fruited sand-verbena,,Abronia macrocarpa,Listed,Region 2,872,Wherever found,2,Southwest Region,P,Endangered
6152,Flowering Plants,"Bush-mallow, Santa Cruz Island",Santa Cruz Island bush-mallow,,Malacothamnus fasciculatus var. nesioticus,Listed,Region 8,574,Wherever found,8,Pacific Southwest Region,P,Endangered
206,Flowering Plants,No common name,No common name,Proposed Reclassification to Threatened,Mitracarpus polycladus,Listed,Region 4,971,Wherever found,4,Southeast Region,P,Endangered
4641,Flowering Plants,"Bluegrass, San Bernardino",San Bernardino bluegrass,,Poa atropurpurea,Listed,Region 8,594,Wherever found,8,Pacific Southwest Region,P,Endangered
4333,Flowering Plants,"Pink, swamp",Swamp pink,,Helonias bullata,Listed,Region 5,946,,5,Northeast Region,P,Threatened
4075,Flowering Plants,"Ma`o hau hele, (=native yellow hibiscus)",(=Native yellow hibiscus) ma`o hau hele,,Hibiscus brackenridgei,Listed,Region 1,736,Wherever found,1,Pacific Region,P,Endangered
5498,Flowering Plants,"Prairie-clover, leafy",Leafy prairie-clover,,Dalea foliosa,Listed,Region 3,920,,3,Midwest Region,P,Endangered
1728,Flowering Plants,"Spiraea, Virginia",Virginia spiraea,,Spiraea virginiana,Listed,Region 5,1039,Wherever found,5,Northeast Region,P,Threatened
8960,Ferns and Allies,No common name,No common name,,Doryopteris angelica,Listed,Region 1,9962,Wherever found,1,Pacific Region,P,Endangered
5504,Flowering Plants,Kio`ele,Kio`ele,,Kadua coriacea,Listed,Region 1,725,Wherever found,1,Pacific Region,P,Endangered
6356,Flowering Plants,"Bladderpod, kodachrome",Kodachrome bladderpod,,Lesquerella tumulosa,Listed,Region 6,751,Wherever found,6,Mountain Prairie Region,P,Endangered
6005,Flowering Plants,"Cactus, Mesa Verde",Mesa Verde cactus,,Sclerocactus mesae-verdae,Listed,Region 2,825,Wherever found,2,Southwest Region,P,Threatened
3360,Flowering Plants,"Milkpea, Small's",Small's milkpea,,Galactia smallii,Listed,Region 4,1044,,4,Southeast Region,P,Endangered
7754,Flowering Plants,"Yellowhead, desert",Desert yellowhead,,Yermo xanthocephalus,Listed,Region 6,1174,Wherever found,6,Mountain Prairie Region,P,Threatened
2966,Flowering Plants,"cactus, Pariette",Pariette cactus,,Sclerocactus brevispinus,Listed,Region 6,9338,Wherever found,6,Mountain Prairie Region,P,Threatened
1734,Flowering Plants,No common name,No common name,,Cyperus neokunthianus,Listed,Region 1,1407,Wherever found,1,Pacific Region,P,Endangered
7217,Flowering Plants,Oha,Oha,,Delissea subcordata,Listed,Region 1,693,Wherever found,1,Pacific Region,P,Endangered
8490,Flowering Plants,Kopiko,Kopiko,,Psychotria hobdyi,Listed,Region 1,6536,Wherever found,1,Pacific Region,P,Endangered
5965,Flowering Plants,Hala pepe,Hala pepe,,Pleomele forbesii,Listed,Region 1,3737,Wherever found,1,Pacific Region,P,Endangered
1368,Flowering Plants,`Akoko,`Akoko,,Euphorbia eleanoriae,Listed,Region 1,1502,Wherever found,1,Pacific Region,P,Endangered
7699,Flowering Plants,No common name,No common name,,Geocarpon minimum,Listed,Region 4,716,Wherever found,4,Southeast Region,P,Threatened
3738,Flowering Plants,"Campion, fringed",Fringed campion,,Silene polypetala,Listed,Region 4,831,Wherever found,4,Southeast Region,P,Endangered
6707,Ferns and Allies,No common name,No common name,,Pteris lidgatei,Listed,Region 1,1202,Wherever found,1,Pacific Region,P,Endangered
8232,Flowering Plants,"Milk-vetch, Cushenbury",Cushenbury milk-vetch,,Astragalus albens,Listed,Region 8,1086,Wherever found,8,Pacific Southwest Region,P,Endangered
2929,Flowering Plants,"Rosemary, short-leaved",Short-leaved rosemary,,Conradina brevifolia,Listed,Region 4,675,,4,Southeast Region,P,Endangered
9625,Flowering Plants,No common name,No common name,,Labordia lorenciana,Listed,Region 1,10599,Wherever found,1,Pacific Region,P,Endangered
984,Flowering Plants,Haha,Haha,,Cyanea mceldowneyi,Listed,Region 1,685,Wherever found,1,Pacific Region,P,Endangered
8346,Flowering Plants,No common name,No common name,Proposed Reclassification to Threatened,Eugenia woodburyana,Listed,Region 4,1169,Wherever found,4,Southeast Region,P,Endangered
6421,Flowering Plants,Haha,Haha,,Cyanea rivularis,Listed,Region 1,537,Wherever found,1,Pacific Region,P,Endangered
736,Flowering Plants,"Lupine, scrub",Scrub lupine,,Lupinus aridorum,Listed,Region 4,1031,,4,Southeast Region,P,Endangered
6289,Ferns and Allies,No common name,No common name,,Huperzia stemmermanniae,Listed,Region 1,4680,Wherever found,1,Pacific Region,P,Endangered
10503,Flowering Plants,No common name,No common name,,Tinospora homosepala,Listed,Region 1,11340,Wherever found,1,Pacific Region,P,Endangered
189,Flowering Plants,"Phacelia, island",Island phacelia,,Phacelia insularis ssp. insularis,Listed,Region 8,587,Wherever found,8,Pacific Southwest Region,P,Endangered
3375,Flowering Plants,"Sunflower, Whorled",Whorled Sunflower,,Helianthus verticillatus,Listed,Region 4,1881,,4,Southeast Region,P,Endangered
7707,Flowering Plants,"Cat's-eye, Terlingua Creek",Terlingua Creek cat's-eye,,Cryptantha crassipes,Listed,Region 2,913,Wherever found,2,Southwest Region,P,Endangered
2846,Flowering Plants,No common name,No common name,,Lobelia koolauensis,Listed,Region 1,572,Wherever found,1,Pacific Region,P,Endangered
1653,Flowering Plants,No common name,No common name,,Hesperomannia lydgatei,Listed,Region 1,733,Wherever found,1,Pacific Region,P,Endangered
8548,Conifers and Cycads,"Cypress, Gowen",Gowen cypress,,Cupressus goveniana ssp. goveniana,Listed,Region 8,1192,Wherever found,8,Pacific Southwest Region,P,Threatened
203,Flowering Plants,Aupaka,Aupaka,,Isodendrion hosakae,Listed,Region 1,952,Wherever found,1,Pacific Region,P,Endangered
753,Flowering Plants,Nanu,Nanu,,Gardenia mannii,Listed,Region 1,1183,Wherever found,1,Pacific Region,P,Endangered
5197,Flowering Plants,"Barberry, island",Island Barberry,,Berberis pinnata ssp. insularis,Listed,Region 8,515,Wherever found,8,Pacific Southwest Region,P,Endangered
3597,Flowering Plants,No common name,No common name,,Schiedea kauaiensis,Listed,Region 1,1147,Wherever found,1,Pacific Region,P,Endangered
5578,Flowering Plants,"Panicgrass, Carter's",Carter's panicgrass,,Panicum fauriei var. carteri,Listed,Region 1,788,Wherever found,1,Pacific Region,P,Endangered
1573,Flowering Plants,"Tuctoria, Greene's",Greene's tuctoria,,Tuctoria greenei,Listed,Region 8,858,Wherever found,8,Pacific Southwest Region,P,Endangered
3207,Flowering Plants,"Dudleya, Santa Clara Valley",Santa Clara Valley dudleya,,Dudleya setchellii,Listed,Region 8,1115,Wherever found,8,Pacific Southwest Region,P,Endangered
9613,Flowering Plants,No common name,No common name,,Cyanea kauaulaensis,Listed,Region 1,10588,Wherever found,1,Pacific Region,P,Endangered
5484,Flowering Plants,"Cactus, Fickeisen plains",Fickeisen plains cactus,,Pediocactus peeblesianus ssp. fickeiseniae,Listed,Region 2,4179,Wherever found,2,Southwest Region,P,Endangered
6688,Flowering Plants,"Polygala, Lewton's",Lewton's polygala,,Polygala lewtonii,Listed,Region 4,803,,4,Southeast Region,P,Endangered
2761,Flowering Plants,Haha,Haha,,Cyanea recta,Listed,Region 1,1105,Wherever found,1,Pacific Region,P,Threatened
1585,Flowering Plants,Ko`oko`olau,Ko`oko`olau,,Bidens micrantha ssp. ctenophylla,Listed,Region 1,4589,Wherever found,1,Pacific Region,P,Endangered
6699,Flowering Plants,No common name,No common name,,Phyllostegia velutina,Listed,Region 1,1137,Wherever found,1,Pacific Region,P,Endangered
1911,Flowering Plants,Haha,Haha,,Cyanea kuhihewa,Listed,Region 1,4961,Wherever found,1,Pacific Region,P,Endangered
2169,Ferns and Allies,Ihi`ihi,Ihi`ihi,,Marsilea villosa,Listed,Region 1,1200,Wherever found,1,Pacific Region,P,Endangered
4706,Flowering Plants,"Cactus, Sneed pincushion",Sneed pincushion cactus,,Coryphantha sneedii var. sneedii,Listed,Region 2,683,Wherever found,2,Southwest Region,P,Endangered
856,Flowering Plants,"Gilia, Monterey",Monterey gilia,,Gilia tenuiflora ssp. arenaria,Listed,Region 8,940,Wherever found,8,Pacific Southwest Region,P,Endangered
598,Flowering Plants,"Iris, dwarf lake",Dwarf lake iris,,Iris lacustris,Listed,Region 3,950,Wherever found,3,Midwest Region,P,Threatened
3354,Flowering Plants,No common name,No common name,,Schiedea salicaria,Listed,Region 1,4030,Wherever found,1,Pacific Region,P,Endangered
8488,Flowering Plants,Koki`o,Koki`o,,Kokia kauaiensis,Listed,Region 1,747,Wherever found,1,Pacific Region,P,Endangered
6852,Flowering Plants,"Buckwheat, cushenbury",Cushenbury buckwheat,,Eriogonum ovalifolium var. vineum,Listed,Region 8,710,Wherever found,8,Pacific Southwest Region,P,Endangered
412,Flowering Plants,"Warea, wide-leaf",Wide-leaf warea,,Warea amplexifolia,Listed,Region 4,1014,,4,Southeast Region,P,Endangered
1731,Flowering Plants,"Mallow, Kern",Kern mallow,,Eremalche kernensis,Listed,Region 8,1055,Wherever found,8,Pacific Southwest Region,P,Endangered
289,Ferns and Allies,Pauoa,Pauoa,,Ctenitis squamigera,Listed,Region 1,1205,Wherever found,1,Pacific Region,P,Endangered
2269,Flowering Plants,`Awikiwiki,`Awikiwiki,,Canavalia molokaiensis,Listed,Region 1,654,Wherever found,1,Pacific Region,P,Endangered
9617,Flowering Plants,No common name,No common name,,Kadua haupuensis,Listed,Region 1,10592,Wherever found,1,Pacific Region,P,Endangered
7380,Flowering Plants,Haha,Haha,,Cyanea hamatiflora ssp. hamatiflora,Listed,Region 1,1186,Wherever found,1,Pacific Region,P,Endangered
4007,Flowering Plants,"Spineflower, slender-horned",Slender-horned spineflower,,Dodecahema leptoceras,Listed,Region 8,1053,Wherever found,8,Pacific Southwest Region,P,Endangered
6471,Flowering Plants,"Dawn-flower, Texas prairie",Texas prairie dawn-flower,,Hymenoxys texana,Listed,Region 2,1045,Wherever found,2,Southwest Region,P,Endangered
3370,Flowering Plants,"Milk-vetch, triple-ribbed",Triple-ribbed milk-vetch,,Astragalus tricarinatus,Listed,Region 8,1089,Wherever found,8,Pacific Southwest Region,P,Endangered
9755,Flowering Plants,Paudedo,Paudedo,,Hedyotis megalantha,Listed,Region 1,10722,Wherever found,1,Pacific Region,P,Endangered
4193,Flowering Plants,"Cactus, Winkler",Winkler cactus,,Pediocactus winkleri,Listed,Region 6,1035,Wherever found,6,Mountain Prairie Region,P,Threatened
1460,Flowering Plants,Ha`iwale,Ha`iwale,,Cyrtandra giffardii,Listed,Region 1,919,Wherever found,1,Pacific Region,P,Endangered
6172,Flowering Plants,"Penstemon, blowout",Blowout penstemon,,Penstemon haydenii,Listed,Region 6,978,Wherever found,6,Mountain Prairie Region,P,Endangered
3728,Flowering Plants,"Crabgrass, Florida pineland",Florida pineland crabgrass,,Digitaria pauciflora,Listed,Region 4,4712,,4,Southeast Region,P,Threatened
7436,Flowering Plants,Alani,Alani,,Melicope paniculata,Listed,Region 1,8357,Wherever found,1,Pacific Region,P,Endangered
8333,Flowering Plants,"Mint, Garrett's",Garrett's mint,,Dicerandra christmanii,Listed,Region 4,1046,,4,Southeast Region,P,Endangered
7516,Lichens,"Cladonia, Florida perforate",Florida perforate cladonia,,Cladonia perforata,Listed,Region 4,1219,,4,Southeast Region,P,Endangered
5367,Flowering Plants,"Goldenrod, Short's",Short's goldenrod,,Solidago shortii,Listed,Region 4,835,Wherever found,4,Southeast Region,P,Endangered
8290,Flowering Plants,"Brodiaea, Chinese Camp",Chinese Camp brodiaea,,Brodiaea pallida,Listed,Region 8,517,Wherever found,8,Pacific Southwest Region,P,Threatened
7673,Flowering Plants,"Manzanita, Del Mar",Del Mar manzanita,,Arctostaphylos glandulosa ssp. crassifolia,Listed,Region 8,502,Wherever found,8,Pacific Southwest Region,P,Endangered
2951,Flowering Plants,"Onion, Munz's",Munz's onion,,Allium munzii,Listed,Region 8,1074,Wherever found,8,Pacific Southwest Region,P,Endangered
5352,Flowering Plants,"Aster, Florida golden",Florida golden aster,Proposed Delisting,Chrysopsis floridana,Listed,Region 4,904,,4,Southeast Region,P,Endangered
5841,Flowering Plants,"Rosemary, Etonia",Etonia rosemary,,Conradina etonia,Listed,Region 4,1165,,4,Southeast Region,P,Endangered
3681,Flowering Plants,"Catchfly, Spalding's",Spalding's Catchfly,,Silene spaldingii,Listed,Region 1,613,Wherever found,1,Pacific Region,P,Threatened
991,Flowering Plants,Pigeon wings,Pigeon wings,,Clitoria fragrans,Listed,Region 4,907,,4,Southeast Region,P,Threatened
7919,Flowering Plants,"Liveforever, Laguna Beach",Laguna Beach liveforever,,Dudleya stolonifera,Listed,Region 8,544,Wherever found,8,Pacific Southwest Region,P,Threatened
2166,Flowering Plants,Haha,Haha,,Cyanea eleeleensis,Listed,Region 1,1278,Wherever found,1,Pacific Region,P,Endangered
4937,Flowering Plants,Ha`iwale,Ha`iwale,,Cyrtandra oxybapha,Listed,Region 1,1349,Wherever found,1,Pacific Region,P,Endangered
3473,Flowering Plants,"Coneflower, smooth",Smooth coneflower,,Echinacea laevigata,Listed,Region 4,924,Wherever found,4,Southeast Region,P,Threatened
6740,Ferns and Allies,No common name,No common name,,Thelypteris inabonensis,Listed,Region 4,1215,Wherever found,4,Southeast Region,P,Endangered
1090,Flowering Plants,"meadowfoam, large-flowered woolly",Large-flowered woolly meadowfoam,,Limnanthes pumila ssp. grandiflora,Listed,Region 1,1262,Wherever found,1,Pacific Region,P,Endangered
7939,Flowering Plants,"Thistle, fountain",Fountain thistle,,Cirsium fontinale var. fontinale,Listed,Region 8,668,Wherever found,8,Pacific Southwest Region,P,Endangered
7364,Flowering Plants,"Fringepod, Santa Cruz Island",Santa Cruz Island fringepod,,Thysanocarpus conchuliferus,Listed,Region 8,1011,Wherever found,8,Pacific Southwest Region,P,Endangered
729,Flowering Plants,`Oha wai,`Oha wai,,Clermontia samuelii,Listed,Region 1,1188,Wherever found,1,Pacific Region,P,Endangered
5507,Flowering Plants,"Orcutt grass, Sacramento",Sacramento Orcutt grass,,Orcuttia viscida,Listed,Region 8,787,Wherever found,8,Pacific Southwest Region,P,Endangered
2944,Flowering Plants,No common name,No common name,,Tetramolopium lepidotum ssp. lepidotum,Listed,Region 1,848,Wherever found,1,Pacific Region,P,Endangered
5559,Flowering Plants,"Centaury, spring-loving",Spring-loving centaury,,Centaurium namophilum,Listed,Region 8,660,Wherever found,8,Pacific Southwest Region,P,Threatened
1211,Flowering Plants,"Malacothrix, island",Island malacothrix,,Malacothrix squalida,Listed,Region 8,1170,Wherever found,8,Pacific Southwest Region,P,Endangered
5833,Flowering Plants,Na`ena`e,Na`ena`e,,Dubautia plantaginea ssp. humilis,Listed,Region 1,1114,Wherever found,1,Pacific Region,P,Endangered
8242,Flowering Plants,"Navarretia, few-flowered",Few-flowered navarretia,,Navarretia leucocephala ssp. pauciflora (=N. pauciflora),Listed,Region 8,578,Wherever found,8,Pacific Southwest Region,P,Endangered
9492,Flowering Plants,No common name,haiwale,,Cyrtandra nanawaleensis,Listed,Region 1,10480,Wherever found,1,Pacific Region,P,Endangered
1160,Flowering Plants,"Milk-vetch, Ventura Marsh",Ventura Marsh Milk-vetch,,Astragalus pycnostachyus var. lanosissimus,Listed,Region 8,511,Wherever found,8,Pacific Southwest Region,P,Endangered
5928,Flowering Plants,Kamakahala,Kamakahala,,Labordia triflora,Listed,Region 1,565,Wherever found,1,Pacific Region,P,Endangered
9761,Flowering Plants,"halomtano, Berenghenas",Berenghenas halomtano,,Solanum guamense,Listed,Region 1,10727,Wherever found,1,Pacific Region,P,Endangered
9246,Flowering Plants,No common name,No common name,,Phyllostegia pilosa,Listed,Region 1,10231,Wherever found,1,Pacific Region,P,Endangered
2537,Flowering Plants,No common name,No common name,,Trematolobelia singularis,Listed,Region 1,1157,Wherever found,1,Pacific Region,P,Endangered
6280,Flowering Plants,No common name,No common name,,Ilex sintenisii,Listed,Region 4,1162,Wherever found,4,Southeast Region,P,Endangered
7498,Flowering Plants,"Spineflower, Ben Lomond",Ben Lomond spineflower,,Chorizanthe pungens var. hartwegiana,Listed,Region 8,1095,Wherever found,8,Pacific Southwest Region,P,Endangered
1704,Flowering Plants,"Sunburst, Hartweg's golden",Hartweg's golden sunburst,,Pseudobahia bahiifolia,Listed,Region 8,599,Wherever found,8,Pacific Southwest Region,P,Endangered
7422,Flowering Plants,"potato-bean, Price''s",Price''s potato-bean,,Apios priceana,Listed,Region 4,628,,4,Southeast Region,P,Threatened
6853,Flowering Plants,"Gardenia (=Na`u), Hawaiian",Hawaiian gardenia (=Na`u),,Gardenia brighamii,Listed,Region 1,715,Wherever found,1,Pacific Region,P,Endangered
5993,Flowering Plants,`Ena`ena,`Ena`ena,,Pseudognaphalium sandwicensium var. molokaiense,Listed,Region 1,5334,Wherever found,1,Pacific Region,P,Endangered
1279,Flowering Plants,Pondberry,Pondberry,,Lindera melissifolia,Listed,Region 4,960,Wherever found,4,Southeast Region,P,Endangered
4574,Flowering Plants,Haha,Haha,,Cyanea copelandii ssp. haleakalaensis,Listed,Region 1,1185,Wherever found,1,Pacific Region,P,Endangered
1591,Flowering Plants,No common name,No common name,,Stenogyne angustifolia var. angustifolia,Listed,Region 1,838,Wherever found,1,Pacific Region,P,Endangered
5821,Flowering Plants,"Goldenrod, Blue Ridge",Blue Ridge goldenrod,,Solidago spithamaea,Listed,Region 4,1004,Wherever found,4,Southeast Region,P,Threatened
7206,Flowering Plants,"Bladderpod, Short's",Short's bladderpod,,Physaria globosa,Listed,Region 4,1831,Wherever found,4,Southeast Region,P,Endangered
7426,Flowering Plants,"Milk-vetch, Coachella Valley",Coachella Valley milk-vetch,,Astragalus lentiginosus var. coachellae,Listed,Region 8,886,Wherever found,8,Pacific Southwest Region,P,Endangered
3458,Flowering Plants,Hau kuahiwi,Hau kuahiwi,,Hibiscadelphus giffardianus,Listed,Region 1,560,Wherever found,1,Pacific Region,P,Endangered
2168,Ferns and Allies,No common name,No common name,,Diplazium molokaiense,Listed,Region 1,1198,Wherever found,1,Pacific Region,P,Endangered
6468,Flowering Plants,No common name,No common name,,Xylosma crenatum,Listed,Region 1,1016,Wherever found,1,Pacific Region,P,Endangered
864,Flowering Plants,"Blazingstar, scrub",Scrub blazingstar,,Liatris ohlingerae,Listed,Region 4,752,,4,Southeast Region,P,Endangered
4033,Flowering Plants,Makou,Makou,,Ranunculus hawaiensis,Listed,Region 1,2682,Wherever found,1,Pacific Region,P,Endangered
3346,Flowering Plants,Haiwale,Haiwale,,Cyrtandra gracilis,Listed,Region 1,8347,Wherever found,1,Pacific Region,P,Endangered
387,Flowering Plants,`Ahinahina,`Ahinahina,,Argyroxiphium sandwicense ssp. macrocephalum,Listed,Region 1,635,Wherever found,1,Pacific Region,P,Threatened
1581,Flowering Plants,Kamapua`a,Kamapua`a,,Kadua fluviatilis,Listed,Region 1,1645,Wherever found,1,Pacific Region,P,Endangered
8187,Flowering Plants,Ha`iwale,Ha`iwale,,Cyrtandra limahuliensis,Listed,Region 1,1110,Wherever found,1,Pacific Region,P,Threatened
7044,Flowering Plants,"Clarkia, Vine Hill",Vine Hill clarkia,,Clarkia imbricata,Listed,Region 8,532,Wherever found,8,Pacific Southwest Region,P,Endangered
3747,Flowering Plants,"Lupine, Kincaid's",Kincaid's Lupine,,Lupinus sulphureus ssp. kincaidii,Listed,Region 1,1126,Wherever found,1,Pacific Region,P,Threatened
8191,Flowering Plants,Kohe malama malama o kanaloa,Kohe malama malama o kanaloa,,Kanaloa kahoolawensis,Listed,Region 1,1187,Wherever found,1,Pacific Region,P,Endangered
7216,Flowering Plants,"Manzanita, Presidio",Presidio Manzanita,,Arctostaphylos hookeri var. ravenii,Listed,Region 8,632,Wherever found,8,Pacific Southwest Region,P,Endangered
5391,Conifers and Cycads,"Torreya, Florida",Florida torreya,,Torreya taxifolia,Listed,Region 4,1191,,4,Southeast Region,P,Endangered
7438,Flowering Plants,No common name,No common name,Proposed Delisting,Phyllostegia glabra var. lanaiensis,Listed,Region 1,799,Wherever found,1,Pacific Region,P,Endangered
1061,Flowering Plants,`Aiea,`Aiea,,Nothocestrum latifolium,Listed,Region 1,1760,Wherever found,1,Pacific Region,P,Endangered
3749,Flowering Plants,Kuahiwi laukahi,Kuahiwi laukahi,,Plantago hawaiensis,Listed,Region 1,1140,Wherever found,1,Pacific Region,P,Endangered
6873,Flowering Plants,Ho`awa,Ho`awa,,Pittosporum napaliense,Listed,Region 1,3154,Wherever found,1,Pacific Region,P,Endangered
7496,Flowering Plants,Palo de jazmin,Palo de jazmin,,Styrax portoricensis,Listed,Region 4,1040,Wherever found,4,Southeast Region,P,Endangered
3842,Flowering Plants,`Akoko,`Akoko,,Euphorbia celastroides var. kaenana,Listed,Region 1,662,Wherever found,1,Pacific Region,P,Endangered
4283,Flowering Plants,"Pitcher-plant, mountain sweet",Mountain sweet pitcher-plant,,Sarracenia rubra ssp. jonesii,Listed,Region 4,995,Wherever found,4,Southeast Region,P,Endangered
7108,Flowering Plants,"spineflower, Scotts Valley",Scotts Valley spineflower,,Chorizanthe robusta var. hartwegii,Listed,Region 8,1378,Wherever found,8,Pacific Southwest Region,P,Endangered
9754,Flowering Plants,No common name,No common name,,Dendrobium guamense,Listed,Region 1,10720,Wherever found,1,Pacific Region,P,Threatened
5497,Flowering Plants,"Milk-vetch, Applegate's",Applegate's milk-vetch,,Astragalus applegatei,Listed,Region 8,885,Wherever found,8,Pacific Southwest Region,P,Endangered
8198,Ferns and Allies,No common name,No common name,,Asplenium dielfalcatum,Listed,Region 1,1197,Wherever found,1,Pacific Region,P,Endangered
268,Flowering Plants,No common name,No common name,,Mitracarpus maxwelliae,Listed,Region 4,970,Wherever found,4,Southeast Region,P,Endangered
2278,Flowering Plants,No common name,No common name,,Lobelia niihauensis,Listed,Region 1,758,Wherever found,1,Pacific Region,P,Endangered
5991,Flowering Plants,"Thistle, Chorro Creek bog",Chorro Creek bog thistle,,Cirsium fontinale var. obispoense,Listed,Region 8,667,Wherever found,8,Pacific Southwest Region,P,Endangered
799,Flowering Plants,"Mint, scrub",Scrub mint,,Dicerandra frutescens,Listed,Region 4,695,,4,Southeast Region,P,Endangered
3164,Flowering Plants,Ha`iwale,Ha`iwale,,Cyrtandra oenobarba,Listed,Region 1,6679,Wherever found,1,Pacific Region,P,Endangered
5810,Flowering Plants,"Cory cactus, bunched",Bunched cory cactus,,Coryphantha ramillosa,Listed,Region 2,681,Wherever found,2,Southwest Region,P,Threatened
7073,Flowering Plants,Kolea,Kolea,,Myrsine juddii,Listed,Region 1,1133,Wherever found,1,Pacific Region,P,Endangered
1451,Flowering Plants,Ko`oko`olau,Ko`oko`olau,,Bidens wiebkei,Listed,Region 1,646,Wherever found,1,Pacific Region,P,Endangered
1349,Flowering Plants,Haha,Haha,,Cyanea grimesiana ssp. obatae,Listed,Region 1,1049,Wherever found,1,Pacific Region,P,Endangered
8400,Flowering Plants,"Milkweed, Welsh's",Welsh's milkweed,,Asclepias welshii,Listed,Region 6,884,Wherever found,6,Mountain Prairie Region,P,Threatened
4348,Flowering Plants,No common name,No common name,,Lyonia truncata var. proctorii,Listed,Region 4,1127,Wherever found,4,Southeast Region,P,Endangered
2736,Flowering Plants,"Birch, Virginia round-leaf",Virginia round-leaf birch,,Betula uber,Listed,Region 5,644,Wherever found,5,Northeast Region,P,Threatened
2236,Flowering Plants,Alani,Alani,,Melicope haupuensis,Listed,Region 1,766,Wherever found,1,Pacific Region,P,Endangered
