Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ALINR,ALRU3,Alnus rugosa (Du Roi) Spreng.,,Betulaceae,Rhode Island
ALINR,ALRUA,Alnus rugosa (Du Roi) Spreng. var. americana (Regel) Fernald,,Betulaceae,Rhode Island
ALISM,,Alisma L.,water plantain,Alismataceae,Rhode Island
ALLIU,,Allium L.,onion,Liliaceae,Rhode Island
ALMY,,Alopecurus myosuroides Huds.,slender meadow foxtail,Poaceae,Rhode Island
ALMY,ALAG,Alopecurus agrestis L.,,Poaceae,Rhode Island
ALNUS,,Alnus Mill.,alder,Betulaceae,Rhode Island
ALOPE,,Alopecurus L.,foxtail,Poaceae,Rhode Island
ALPR3,,Alopecurus pratensis L.,meadow foxtail,Poaceae,Rhode Island
ALRO3,,Alcea rosea L.,hollyhock,Malvaceae,Rhode Island
ALRO3,ALFI9,Alcea ficifolia L.,,Malvaceae,Rhode Island
ALRO3,ALRO4,Althaea rosea (L.) Cav.,,Malvaceae,Rhode Island
ALSC,,Allium schoenoprasum L.,wild chives,Liliaceae,Rhode Island
ALSCS2,,Allium schoenoprasum L. var. schoenoprasum,wild chives,Liliaceae,Rhode Island
ALSE2,,Alnus serrulata (Aiton) Willd.,hazel alder,Betulaceae,Rhode Island
ALSE2,ALINS,Alnus incana (L.) Moench var. serrulata (Aiton) B. Boivin,,Betulaceae,Rhode Island
ALSE2,ALNO,Alnus noveboracensis Britton,,Betulaceae,Rhode Island
ALSE2,ALSES,Alnus serrulata (Aiton) Willd. var. subelliptica Fernald,,Betulaceae,Rhode Island
ALSU,,Alisma subcordatum Raf.,American water plantain,Alismataceae,Rhode Island
ALSU,ALPLS,Alisma plantago-aquatica L. ssp. subcordatum (Raf.) Hultén,,Alismataceae,Rhode Island
ALSU,ALPLP,Alisma plantago-aquatica L. var. parviflorum (Pursh) Torr.,,Alismataceae,Rhode Island
ALTR3,,Allium tricoccum Aiton,ramp,Liliaceae,Rhode Island
ALTR3,VATR,Validallium tricoccum (Aiton) Small,,Liliaceae,Rhode Island
ALTR7,,Alisma triviale Pursh,northern water plantain,Alismataceae,Rhode Island
ALTR7,ALBR10,Alisma brevipes Greene,,Alismataceae,Rhode Island
ALTR7,ALPLB,Alisma plantago-aquatica L. ssp. brevipes (Greene) Sam.,,Alismataceae,Rhode Island
ALTR7,ALPLA,Alisma plantago-aquatica L. var. americanum Schult.,,Alismataceae,Rhode Island
ALTR7,ALPLB2,Alisma plantago-aquatica L. var. brevipes (Greene) Vict.,,Alismataceae,Rhode Island
ALVI,,Allium vineale L.,wild garlic,Liliaceae,Rhode Island
ALVIV,,Allium vineale L. ssp. vineale,wild garlic,Liliaceae,Rhode Island
ALYSS,,Alyssum L.,madwort,Brassicaceae,Rhode Island
AMAL,,Amaranthus albus L.,prostrate pigweed,Amaranthaceae,Rhode Island
AMAL,AMALP3,Amaranthus albus L. var. pubescens (Uline & Bray) Fernald,,Amaranthaceae,Rhode Island
AMAL,AMGRP,Amaranthus graecizans L. var. pubescens Uline & Bray,,Amaranthaceae,Rhode Island
AMAL,AMPU,Amaranthus pubescens (Uline & Bray) Rydb.,,Amaranthaceae,Rhode Island
AMAR2,,Ambrosia artemisiifolia L.,annual ragweed,Asteraceae,Rhode Island
AMAR3,,Amelanchier arborea (Michx. f.) Fernald,common serviceberry,Rosaceae,Rhode Island
AMARA,,Amaranthus L.,pigweed,Amaranthaceae,Rhode Island
AMARA4,,Amelanchier arborea (Michx. f.) Fernald var. arborea,common serviceberry,Rosaceae,Rhode Island
AMARA4,AMOB3,Amelanchier oblongifolia (Torr. & A. Gray) M. Roem.,,Rosaceae,Rhode Island
AMARE,,Ambrosia artemisiifolia L. var. elatior (L.) Descourtils,annual ragweed,Asteraceae,Rhode Island
AMARE,AMEL2,Ambrosia elatior L.,,Asteraceae,Rhode Island
AMBL,,Amaranthus blitoides S. Watson,mat amaranth,Amaranthaceae,Rhode Island
AMBL,AMGR,Amaranthus graecizans auct. non L.,,Amaranthaceae,Rhode Island
AMBR,,Ammophila breviligulata Fernald,American beachgrass,Poaceae,Rhode Island
AMBR2,,Amphicarpaea bracteata (L.) Fernald,American hogpeanut,Fabaceae,Rhode Island
AMBR7,,Ampelopsis brevipedunculata (Maxim.) Trautv.,Amur peppervine,Vitaceae,Rhode Island
AMBR7,AMBRM,Ampelopsis brevipedunculata (Maxim.) Trautv. var. maximowiczii (Regel) Rehder,,Vitaceae,Rhode Island
AMBR7,AMGLB,Ampelopsis glandulosa (Wall.) Momiy. var. brevipedunculata (Maxim.) Momiy.,,Vitaceae,Rhode Island
AMBR7,AMHE4,Ampelopsis heterophylla (Thunb.) Siebold & Zucc.,,Vitaceae,Rhode Island
AMBR7,AMHEB,Ampelopsis heterophylla (Thunb.) Siebold & Zucc. var. brevipedunculata (Regel) C.L. Li,,Vitaceae,Rhode Island
AMBRB,,Amphicarpaea bracteata (L.) Fernald var. bracteata,American hogpeanut,Fabaceae,Rhode Island
AMBRB,AMMO5,Amphicarpaea monoica (L.) Elliott,,Fabaceae,Rhode Island
AMBRC,,Amphicarpaea bracteata (L.) Fernald var. comosa (L.) Fernald,American hogpeanut,Fabaceae,Rhode Island
AMBRC,AMCO6,Amphicarpaea comosa (L.) G. Don,,Fabaceae,Rhode Island
AMBRC,AMPI,Amphicarpaea pitcheri Torr. & A. Gray,,Fabaceae,Rhode Island
AMBRC,FACO2,Falcata comosa (L.) Kuntze,,Fabaceae,Rhode Island
AMBRC,FAPI,Falcata pitcheri (Torr. & A. Gray) Kuntze,,Fabaceae,Rhode Island
AMBRC,GLCO4,Glycine comosa L.,,Fabaceae,Rhode Island
AMBRO,,Ambrosia L.,ragweed,Asteraceae,Rhode Island
AMCA2,,Amaranthus cannabinus (L.) Sauer,tidalmarsh amaranth,Amaranthaceae,Rhode Island
AMCA2,ACCA11,Acnida cannabina L.,,Amaranthaceae,Rhode Island
AMCA4,,Amelanchier canadensis (L.) Medik.,Canadian serviceberry,Rosaceae,Rhode Island
AMCA4,AMCAS,Amelanchier canadensis (L.) Medik. var. subintegra Fernald,,Rosaceae,Rhode Island
AMCA4,AMLU3,Amelanchier lucida Fernald,,Rosaceae,Rhode Island
AMCR4,,Amaranthus cruentus L.,red amaranth,Amaranthaceae,Rhode Island
AMCR4,AMHYC,Amaranthus hybridus L. ssp. cruentus (L.) Thell.,,Amaranthaceae,Rhode Island
AMCR4,AMHYC2,Amaranthus hybridus L. var. cruentus (L.) Moq.,,Amaranthaceae,Rhode Island
AMCR4,AMPA10,Amaranthus paniculatus L.,,Amaranthaceae,Rhode Island
AMELA,,Amelanchier Medik.,serviceberry,Rosaceae,Rhode Island
AMFR,,Amorpha fruticosa L.,false indigo bush,Fabaceae,Rhode Island
AMFR,AMAN2,Amorpha angustifolia (Pursh) Boynt.,,Fabaceae,Rhode Island
AMFR,AMBU2,Amorpha bushii Rydb.,,Fabaceae,Rhode Island
AMFR,AMCR3,Amorpha croceolanata P.W. Watson,,Fabaceae,Rhode Island
