Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ALRA,ALOC3,Allophylus occidentalis (Sw.) Radlk.,,Sapindaceae,Virgin Islands
ALRA,SCOC6,Schmidelia occidentalis Sw.,,Sapindaceae,Virgin Islands
ALSE4,,Alternanthera sessilis (L.) R. Br. ex DC.,sessile joyweed,Amaranthaceae,Virgin Islands
ALSE4,ACSE4,Achyranthes sessilis (L.) Desf. ex Steud.,,Amaranthaceae,Virgin Islands
ALSE4,ALGL11,Alternanthera glabra Moq.,,Amaranthaceae,Virgin Islands
ALSE4,GOSE2,Gomphrena sessilis L.,,Amaranthaceae,Virgin Islands
ALTER2,,Alternanthera Forssk.,joyweed,Amaranthaceae,Virgin Islands
ALVA2,,Alysicarpus vaginalis (L.) DC.,white moneywort,Fabaceae,Virgin Islands
ALVE2,,Aloe vera (L.) Burm. f.,Barbados aloe,Aloaceae,Virgin Islands
ALVE2,ALBA,Aloe barbadensis Mill.,,Aloaceae,Virgin Islands
ALVE2,ALPEV,Aloe perfoliata L. var. vera L.,,Aloaceae,Virgin Islands
ALVE2,ALVU3,Aloe vulgaris Lam.,,Aloaceae,Virgin Islands
ALYSI,,Alysicarpus Neck. ex Desv.,moneywort,Fabaceae,Virgin Islands
ALZE,,Alpinia zerumbet (Pers.) B.L. Burtt & R.M. Sm.,shellplant,Zingiberaceae,Virgin Islands
ALZE,ALNU3,Alpinia nutans (L.) Roscoe,,Zingiberaceae,Virgin Islands
ALZE,ALSP,Alpinia speciosa (Wendl.) K. Schum.,,Zingiberaceae,Virgin Islands
ALZE,CASP15,Catimbium speciosum (Wendl.) Holttum,,Zingiberaceae,Virgin Islands
ALZE,LASP7,Languas speciosa (Wendl.) Merr.,,Zingiberaceae,Virgin Islands
AMARA,,Amaranthus L.,pigweed,Amaranthaceae,Virgin Islands
AMBRO,,Ambrosia L.,ragweed,Asteraceae,Virgin Islands
AMCO,,Ammannia coccinea Rottb.,valley redstem,Lythraceae,Virgin Islands
AMCO,AMCOP,Ammannia coccinea Rottb. ssp. purpurea (Lam.) Koehne,,Lythraceae,Virgin Islands
AMCO,AMTE6,Ammannia teres Raf.,,Lythraceae,Virgin Islands
AMCR,,Amaranthus crassipes Schltdl.,spreading amaranth,Amaranthaceae,Virgin Islands
AMCRC,,Amaranthus crassipes Schltdl. var. crassipes,spreading amaranth,Amaranthaceae,Virgin Islands
AMDI4,,Amyris diatrypa Spreng.,hairy torchwood,Rutaceae,Virgin Islands
AMDU,,Amaranthus dubius Mart. ex Thell.,spleen amaranth,Amaranthaceae,Virgin Islands
AMEL,,Amyris elemifera L.,sea torchwood,Rutaceae,Virgin Islands
AMHI3,,Ambrosia hispida Pursh,coastal ragweed,Asteraceae,Virgin Islands
AMLA3,,Ammannia latifolia L.,pink redstem,Lythraceae,Virgin Islands
AMLA3,AMKO,Ammannia koehnei Britton,,Lythraceae,Virgin Islands
AMLA3,AMTEE,Ammannia teres Raf. var. exauriculata (Fernald) Fernald,,Lythraceae,Virgin Islands
AMLA4,,Amphitecna latifolia (Mill.) A.H. Gentry,black calabash,Bignoniaceae,Virgin Islands
AMLA4,ENLA2,Enallagma latifolia (Mill.) Small,,Bignoniaceae,Virgin Islands
AMMAN,,Ammannia L.,redstem,Lythraceae,Virgin Islands
AMPE2,,Ambrosia peruviana Willd.,Peruvian ragweed,Asteraceae,Virgin Islands
